address,verdict,realized_pnl,unrealized_pnl,avg_hold,rug_pct,multi_x_wins,reason,date_vetted
5TTHfpwGMdMjCbq4DwhPPbKHYVm2et9r4ogFSae3XRtk,KEEP,+$6.88M,-$3.46M,21d,99.93%,"287 (>500%), 472 (>100%)","RESTORED 2026-06-25: strong net-positive (+$6.88M vs -$3.46M), 759 multi-x, 21d hold. Cluster ENTRY signal; corrected swing criterion.",2026-06-25
HkFGQsW8mr8DTC2AE2WcC7MzwSnynfEryGMQSht271nf,KEEP,+$48.43M,-$13.37M,2mo,99.98%,"1.03K (>500%), 2.32K (>100%)","RESTORED 2026-06-25: PROVEN COPY CLUSTER member — +$413 attributed all-time over 17 trades; was COPY's #2 profit-driver. The 2mo hold is IRRELEVANT in cluster mode (COPY borrows the ENTRY co-buy, exits on its own ladder). Original REJECT wrongly applied the follow-the-exit swing rule to a cluster-entry signal.",2026-06-25
8FiuwM6FmVKmBLCaJ6QcNScnVw4NuNs7Tt4Skf91saF8,KEEP,+$270.41K,-$120.68K,7d,85.55%,"29 (>500%), 168 (>100%)",co-buy MrAsteroid+POKEFIGHT cluster; banked +$270K realized > -$121K unrealized (net positive); 7d hold (followable); 197 multi-x wins,2026-06-22
7GNnWNXhUbi1UpkwNBd9LUXEpeVcjhL5mnrZJx3X3uNU,TOO_FAST,+$461.47K,-$6.86K,8h avg (94.75% instant-sell),94.41%,"0 (>500%), 45 (>100%)","Elite: +$461K realized, ~flat unrealized, co-buy Cardify+CHUD; but 94.75% instant-sell = sub-15min snipes, too fast for COPY latency; future fast-bot",2026-06-22
8M2quYZuKeaQDJxAWDV1qSo1UBVPK69WYDVv6ExvtwNh,KEEP,+$16.65K,+$23.63K,2d,32.41%,"1 (>500%), 11 (>100%)","QUEST top-trader; +$16.65K realized banked, +$23.63K unrealized (no bag); 2d hold (followable); 12 multi-x wins",2026-06-22
G3gZWqrYkNmYFKYCyfRCNtGuxdyuE2wiYKkZpiZn4WSS,KEEP,+$139.92K,-$82.52K,6d,83.78%,"17 (>500%), 85 (>100%)",QUEST top-trader; +$140K realized > -$82.5K unrealized (net positive); 6d hold (followable); 102 multi-x wins; high rug confirmatory,2026-06-22
3uV5a7zrQ2a7h24D7uP2r5b3TSQu7Uted9ApDKieLmhA,KEEP,+$10.13K,+$5.92K,12h,13.92%,"1 (>500%), 5 (>100%)","QUEST top-trader; +$10.1K realized, +$5.9K unrealized (no bag); 12h hold (followable); 6 multi-x wins",2026-06-22
H6qpbuw5NUXskPJsVD5KeT3kpWuoKamQJeGKaUVK2oWx,KEEP,+$48.21K,+$4.11K,7d,9.67%,"0 (>500%), 2 (>100%)","QUEST top-trader; +$48.2K realized, +$4.1K unrealized (no bag); 7d hold (followable); banks well though only 2 multi-x",2026-06-22
CnknR5r1NXvJwLU9zu8fb2uwrQoEuBintQ35YyqG9puj,KEEP,+$156.15K,-$8.95K,3d,89.76%,"18 (>500%), 159 (>100%)","QUEST top-trader (ericdoa.sol); +$156K realized, ~flat unrealized; 3d hold (followable); 177 multi-x wins; high rug confirmatory",2026-06-22
5vk7uXFmpbhfqW1bhsQTyjpVGEDHnX7ubHbJpm5Mg3ZS,TOO_FAST,+$17.86K,-$177.25,43m avg (89.69% instant-sell),69.6%,"0 (>500%), 18 (>100%)","QUEST trader; +$17.9K realized, ~flat unrealized; but 43m avg & 89.69% instant-sell = too fast for COPY latency; future fast-bot",2026-06-22
8BZPRwUC8is9yGrdaiJ2mXxS3xPdiGqm6vEinCdgCeyv,KEEP,+$37.14K,-$983.5,7h,56.38%,"8 (>500%), 73 (>100%)","QUEST top-trader; +$37.1K realized, ~flat unrealized; 7h hold (followable, 54% instant-sell not dominant); 81 multi-x wins",2026-06-22
6FpZdYmBtbXCCAYUpAJ6qE812wz87tcEyRvTUa8U5Nsd,TOO_FAST,+$17.66K,-$0,25s avg (99.54% instant-sell),1.8%,"0 (>500%), 0 (>100%)","QUEST trader; +$17.7K realized, flat unrealized; 25-second holds / 99.54% instant-sell = unfollowable by COPY; future fast-bot",2026-06-22
6bxvSqw7bzRHTPNf2ZRvywLRqJ9LFn47sHaq5sd6bk5o,KEEP,+$263.3K,-$30.83K,1d,71.04%,"2 (>500%), 82 (>100%)",QUEST top-trader; +$263K realized > -$31K unrealized (net positive); 1d hold (followable); 84 multi-x wins; high rug confirmatory,2026-06-22
JCFpfkrCAoovfRtkAdCde2TvPZHCmQgK5mm8Hc2LKWMZ,KEEP,+$38.09K,-$113.15,7h,85.68%,"0 (>500%), 17 (>100%)","QUEST top-trader; +$38.1K realized, ~flat unrealized; 7h hold (followable); 17 multi-x wins; high rug confirmatory; 62% win rate",2026-06-22
9WFgM841mdoG7DRz1tMhz3A2RZGecVXNrVJBW8qs4sAD,KEEP,+$12.68K,+$1.5K,41m,73.77%,5x>500%/8x>100%,"+$12.68K realized, positive unrealized; 41m hold (followable); both multi-x tiers; rug confirmatory",2026-06-22
7u6v2aLrkybvt7YPcZPcCoXE24V3PsZ2NoJaJLzsgtLz,KEEP,+$19.94K,+$469.96,1h,71.55%,3x>500%/9x>100%,"+$19.94K realized, positive unrealized; 1h hold (followable); both multi-x tiers; rug confirmatory",2026-06-22
GhA8SoXSYieW9pdiftRdbf1LF1HZpApMDUgPzVKrySWe,KEEP,+$44.43K,-$1.36K,7d,77.69%,1x>500%/19x>100%,"+$44.43K realized, ~flat unrealized; 7d hold (at followable ceiling); both multi-x tiers; rug confirmatory",2026-06-22
EQrRS6YphntB3pVD3FoskgzCi9wEy1buhqoVdwvNYJtw,KEEP,+$39.8K,-$1.51K,6d,78.57%,2x>500%/15x>100%,"+$39.8K realized, ~flat unrealized; 6d hold (followable); both multi-x tiers; rug confirmatory",2026-06-22
HXDGjZZU2oFwajVGGWeQ4QPxsEem2oAvxR2vhSHxbXKu,KEEP,+$30.32K,-$8.21K,15h,66.05%,5x>500%/94x>100%,"+$30.32K realized, unrealized well under realized; 15h hold (followable); 99 multi-x both tiers; rug confirmatory",2026-06-22
FanyUAnVRN1GK38F258fegNDWktctYJfMqo1yBviadZC,KEEP,+$39.12K,-$349.58,2d,47.54%,3x>500%/3x>100%,"+$39.12K realized, ~flat unrealized; 2d hold (followable); both multi-x tiers; 61-token sample",2026-06-22
HMEeV8X5hobyeSDjsBSSAYq85sTN83qeX2wfB9bE4RWi,KEEP,+$56.47K,-$498.87,1h,91.15%,16x>500%/232x>100%,"+$56.47K realized, ~flat unrealized; 1h hold (followable); 248 multi-x both tiers (elite); high rug confirmatory",2026-06-22
2BceynDKAYRoZxKL1LYUALJ2pVsDJB65MD3EJcWG916d,KEEP,+$64.48K,-$334.42,5h,83.95%,10x>500%/195x>100%,"+$64.48K realized, ~flat unrealized; 5h hold (followable); 205 multi-x both tiers; high rug confirmatory",2026-06-22
6zbcesCuqKf5uqF8CnpCxFqEMBm8VSsCdTMvTWJbW9p2,KEEP,+$17.73K,-$3.26K,7h,70.98%,1x>500%/35x>100%,"+$17.73K realized, unrealized under realized; 7h hold (followable); both multi-x tiers; rug confirmatory",2026-06-22
J5gh9kfGncVZt47usV39Qj5khcFyKbQX9rbHMxUivep1,KEEP,+$43.05K,-$129,1d,81.49%,8x>500%/20x>100%,"+$43.05K realized, ~flat unrealized; 1d hold (followable); 28 multi-x both tiers; high rug confirmatory",2026-06-22
24atZ9mr7A4HFoxJ5sqEyGrhKftg6MNe7yuKk5TBo3pc,KEEP,+$32.12K,-$269,1h,82.07%,2x>500%/61x>100%,"+$32.12K realized, ~flat unrealized; 1h hold (followable); 63 multi-x both tiers; high rug confirmatory",2026-06-22
6nJdGiCw6HbMSmBCh2pjUuawfb26XdjUiLw8rc8oK1oU,KEEP,+$10.21K,-$15.98,2h,74.11%,2x>500%/38x>100%,"+$10.21K realized, ~flat unrealized; 2h hold (followable); 40 multi-x both tiers; rug confirmatory",2026-06-22
AKamx52ij7TggKBKD7AnfqdoXjWzrmbwp8eNXB5b2e8h,KEEP,+$16.6K,-$497.32,7h,83.88%,9x>500%/108x>100%,"+$16.6K realized, ~flat unrealized; 7h hold (followable); 117 multi-x both tiers; high rug confirmatory",2026-06-22
2NboxBbWecsWKoU7uYcjnTeEGfCkqhyxoBDrPsA9tVsE,KEEP,+$38.72K,+$2.92K,19h,87.95%,11x>500%/163x>100%,"+$38.72K realized, positive unrealized; 19h hold (followable); 174 multi-x both tiers (elite); high rug confirmatory",2026-06-22
BXaqGGxwNq5W1ec7UoCA23G8oVWLdwLjJds3An2cL9oY,KEEP,+$31.1K,+$1.43K,12h,84.71%,9x>500%/112x>100%,"+$31.1K realized, positive unrealized; 12h hold (followable); 121 multi-x both tiers; high rug confirmatory",2026-06-22
4eT9SVf3PxYdpFJKrEFnSJKzup8Mfk6WDkKgGwf7dhqo,KEEP,+$105.75K,-$20.55K,3d,93.93%,29x>500%/330x>100%,"+$105.75K realized, unrealized well under realized; 3d hold (followable); 359 multi-x both tiers (elite); high rug confirmatory",2026-06-22
76hWzLzsgH2HxE5YDoaitmjkfaTuqA4iE6EDQbuogV3N,KEEP,+$26.58K,-$1.66K,3h,74.88%,1x>500%/67x>100%,"+$26.58K realized, ~flat unrealized; 3h hold (followable); 68 multi-x both tiers; rug confirmatory",2026-06-22
2RjnQgvAhbEAWkJFZ9xESBjPVcUqgmdsdxXAq8bQDJeM,KEEP,+$41.34K,-$113.64,1h,93.37%,1x>500%/73x>100%,"+$41.34K realized, ~flat unrealized; 1h hold (followable); 74 multi-x both tiers; high rug confirmatory",2026-06-22
75pnsnBPNM4bCLDw2DVK9Jg8jE5fuiDDvcdTugFUALKB,KEEP,+$68.91K,+$2.83K,12h,83.5%,23x>500%/131x>100%,"+$68.91K realized, positive unrealized; 12h hold (followable); 154 multi-x both tiers (elite); high rug confirmatory",2026-06-22
SfEgnx3erHVsPbTrZiVGJ4RFNG9MjfpeA1MnjXy3aVC,KEEP,+$29.3K,-$302.33,5h,93.27%,1x>500%/72x>100%,"+$29.3K realized, ~flat unrealized; 5h hold (followable); 73 multi-x both tiers; high rug confirmatory",2026-06-22
5Q54L9AsJNPAJbr1fAvR4ra9AmURgkvKCPCoB3i5g1E3,KEEP,+$73.01K,-$9.66K,6d,88.68%,15x>500%/140x>100%,"+$73.01K realized, unrealized well under realized; 6d hold (followable); 155 multi-x both tiers (elite); high rug confirmatory",2026-06-22
HHZLrYPYibz6soxkr7AbqXwysGKDEv656a8rbxj3AAmN,TOO_FAST,+$18.37K,-$72.8,36m,92.9%,6x>500%/54x>100%,"36m avg but 94.47% instant-sell = real entry window sub-15-min, unfollowable by COPY; future fast-bot",2026-06-22
4TJQRgiLxQEemue7RPUvCLCNZRY1R4Hf5Bhr1QA3BJHm,TOO_FAST,+$17.7K,-$0.16,1h,92.38%,4x>500%/55x>100%,"1h avg but 94.35% instant-sell = real entry window sub-15-min, unfollowable by COPY; future fast-bot",2026-06-22
2CHrnc2LyagAbMaMFgthiDWh7ZZ9zT9TF8WEJf7MNE71,TOO_FAST,+$125.22K,-$450.22,2h,92.25%,6x>500%/321x>100%,Qualifies on realized/multi-x but 92.63% instant-sell with 2h avg = real entry window sub-15-min (too fast to follow),2026-06-22
5iBeTSRgoGW479RgrMmJfSvQGyji37eDfiYwzLoBkeHo,KEEP,+$26.29K,-$474.03,5h,90.36%,1x>500%/86x>100%,"+$26.29K realized, unrealized negligible; 5h hold (followable); both multi-x tiers; high rug confirmatory",2026-06-22
Atgx1JXsp8pTQ9Qsi74wF5pLMVwHwyQc6jJCu84evN7c,KEEP,+$92.93K,-$14.78K,6d,95%,4x>500%/271x>100%,"+$92.93K realized, unrealized well under realized; 6d hold (followable); 275 multi-x both tiers; high rug confirmatory",2026-06-22
8kzFH4rgFzy4ccz97AhgqRT7Qbt7HnD5oJCDK1Sxdarb,KEEP,+$69.36K,-$14.49K,5d,95.29%,5x>500%/236x>100%,"+$69.36K realized, unrealized under realized; 5d hold (followable); 241 multi-x both tiers; high rug confirmatory",2026-06-22
7WpUUSnZ9BkfLv5XJ2CHVU4uuPrnxC9tH5tDP8gbSxRF,KEEP,+$307.96K,-$28.11K,1d,88.53%,26x>500%/168x>100%,"+$307.96K realized (elite), unrealized far under realized; 1d hold (followable); 32% instant-sell patient; 194 multi-x both tiers",2026-06-22
CtBsUAjXFH3DiEu4CQb78JFCMkKbU3934yuBg97Y9MHC,KEEP,+$31K,-$315.22,2h,83.39%,2x>500%/76x>100%,"+$31K realized, unrealized negligible; 2h hold (followable); 53.9% instant-sell patient; both multi-x tiers",2026-06-22
FXLRQAYuGKKsWoSHVsMxU3UoAfjbHY8dySinUeP4FkYP,KEEP,+$17.95K,-$29.55,2h,92.46%,1x>500%/1.22Kx>100%,"+$17.95K realized, unrealized negligible; 2h hold (followable); 34% instant-sell patient; both multi-x tiers",2026-06-22
HvuphGmz1zy9zdFni5Lk8iGPLEhd84v8hndD9DoWpqpq,KEEP,+$88.92K,-$2.66K,1d,96.39%,4x>500%/172x>100%,"+$88.92K realized, unrealized negligible; 1d hold (followable); 72% instant-sell; 176 multi-x both tiers; high rug confirmatory",2026-06-22
C8XfXrChczdqWcEpByKiHj15gSyFpscSGAGN1a6EQdA1,KEEP,+$98.79K,-$6.31K,1d,80.45%,8x>500%/84x>100%,"+$98.79K realized, unrealized well under realized; 1d hold (followable); 55% instant-sell patient; 92 multi-x both tiers",2026-06-22
31vSMsEp5J1iERysRcCf3XLyCqUzMmcALU6mjoRogJ35,KEEP,+$10K,+$2.41K,21h,78.67%,5x>500%/18x>100%,"+$10K realized, unrealized positive; 21h hold (followable); 61% instant-sell patient; both multi-x tiers",2026-06-22
5JFFW3tt8uoDvfLcbjqWstvaCGzspC372Ds15nfuT8aP,KEEP,+$16.23K,+$1.4K,1d,80.66%,7x>500%/11x>100%,"+$16.23K realized, unrealized positive; 1d hold (followable); 66% instant-sell patient; both multi-x tiers",2026-06-22
8WzXZmX3zNem3bUzajLEM55VBL2MJCNNhphjj3HKQz38,KEEP,+$19.93K,-$2.61,1d,79.34%,6x>500%/15x>100%,"+$19.93K realized, unrealized negligible; 1d hold (followable); 64% instant-sell patient; both multi-x tiers",2026-06-22
DmQphJJn7PywwvXnw3T223uzRF5YBhjz9zwbyQPSitUQ,KEEP,+$72.01K,-$1.22K,1d,94.84%,10x>500%/35x>100%,"+$72.01K realized, unrealized negligible; 1d hold (followable); 30% instant-sell patient; 45 multi-x both tiers; high rug confirmatory",2026-06-22
8JS3bkVtpQ2b1eTBtsadyQ7TkE7yxfdb8CpDa9zqwAe2,KEEP,+$152.02K,-$10.79K,3d,86.47%,4x>500%/225x>100%,"+$152.02K realized, unrealized well under realized; 3d hold (followable); 229 multi-x both tiers; high rug confirmatory",2026-06-22
BNFwUeMfQwC97rqcNib6fLproZ4ka4tSLinQyLYxiwm,TOO_FAST,+$20.3K,-$19.91,18m,90.08%,2x>500%/64x>100%,Qualifies on realized/multi-x but 80.54% instant-sell with 18m avg = real entry window sub-15-min (too fast to follow),2026-06-22
H87Hk58orfNgTc7st5nxcJmMfLPpLpRHRxK4cnJk8wBY,TOO_FAST,+$795.66K,-$36.85K,24h,97.03%,97x>500%/899x>100%,Elite realized/multi-x but 92.57% instant-sell = real entry window sub-15-min (avg inflated by outliers); too fast to follow,2026-06-22
GnMPKYtZU8jQ5evvCPMHoMM1jCo6S6NAuTzvJB4da8yS,KEEP,+$45.43K,-$89.44,1h,91.11%,1x>500%/79x>100%,"+$45.43K realized, unrealized negligible; 1h hold (followable); 75% instant-sell; both multi-x tiers; high rug confirmatory",2026-06-22
2NLRxmyM2Te5ZaeLELh1k2B2pFETTT2kNtAGQSbbFajP,TOO_FAST,+$100.12K,-$9.37K,1d,88.51%,2x>500%/99x>100%,Qualifies on realized/multi-x but 94.21% instant-sell = real entry window sub-15-min (avg inflated by outliers); too fast to follow,2026-06-22
7Dv2LpxmhA1j7c3z4e989eXLL5tuC2cVXoURsWqdUjYW,KEEP,+$33.66K,-$18.15K,2d,79.78%,9x>500%/84x>100%,"+$33.66K realized, unrealized under realized; 2d hold (followable); 76% instant-sell; 93 multi-x both tiers",2026-06-22
DqT5xdwda2UciyZQZk2zve4GUpcfrjVJ2wxABTBARZTh,KEEP,+$10.93K,-$126.33,30m,60.33%,4x>500%/36x>100%,"+$10.93K realized, unrealized negligible; 30m hold (followable, above fast threshold); 70% instant-sell moderate; both multi-x tiers",2026-06-22
6KfcfPzq4Yz1LF6isKcYqRdDmYCxTRDSkv9Q2dMRcFuH,TOO_FAST,+$163.79K,-$1.1K,2h,92.25%,4x>500%/130x>100%,Qualifies on realized/multi-x but 95.6% instant-sell = real entry window sub-15-min (avg inflated by outliers); too fast to follow,2026-06-22
DAL34ApCKoVjp3AEMsxXkLNuVmthnVgkvUtG4SNVJGYQ,KEEP,+$13.42K,-$0.3,18m,61.25%,4x>500%/52x>100%,"+$13.42K realized, unrealized negligible; 18m hold (above fast threshold); 67% instant-sell moderate; both multi-x tiers",2026-06-22
CAVcuDJssdTeaC5cpRSGvkgMG98QCcgbcYQqAqWehowa,KEEP,+$10.18K,-$840.44,3h,63.15%,1x>500%/30x>100%,"+$10.18K realized, unrealized under realized; 3h hold (followable); 85% instant-sell under threshold; both multi-x tiers",2026-06-22
8WtH1AcEP2gsmtNQ4TiCxJhsYZ9WzRnvf6dnoerqpJj8,KEEP,+$32.64K,-$120.37,22m,82.37%,6x>500%/114x>100%,"+$32.64K realized, unrealized negligible; 22m hold (above fast threshold); 76% instant-sell moderate; 120 multi-x both tiers",2026-06-22
5AuEUWUNr1GDhRUcqDp5QRKv5YR6BURLhB4rd78MKHLq,KEEP,+$13.23K,-$1.38K,2d,60.74%,2x>500%/14x>100%,"+$13.23K realized, unrealized under realized; 2d hold (followable); 26% instant-sell patient; both multi-x tiers",2026-06-22
4m3DASCtu6Joyo4SQ9adCyujWgqkfQRuVoNHADR8Tvj2,KEEP,+$11.57K,-$133.63,2h,88.68%,3x>500%/32x>100%,"+$11.57K realized, unrealized negligible; 2h hold (followable); 84% instant-sell under threshold; both multi-x tiers",2026-06-22
FNhJCt9smgDVABeYGzAX6FrjuJxpauVG1mKRMa6P4AXm,KEEP,+$78.29K,-$759.08,6h,84.23%,1x>500%/70x>100%,"+$78.29K realized, unrealized negligible; 6h hold (followable); 73% instant-sell; both multi-x tiers",2026-06-22
dshAybqFXYVVTd4mzy9Uk6KD7km8wE9iZgPMYZdzEXc,TOO_FAST,+$85.04K,-$303.3,2m,85.36%,6x>500%/179x>100%,Qualifies on realized/multi-x but 2m avg hold + 99.07% instant-sell = pure sub-15-min sniper; too fast to follow,2026-06-22
Hv6fAzEffrKYSzsMhy1xtb3MiBjb5TTaGfH7tZAkbuzk,KEEP,+$21.71K,+$1.96K,1h,87.4%,1x>500%/132x>100%,"+$21.71K realized, unrealized positive; 1h hold (followable); 90% instant-sell at threshold but 1h avg keeps it followable; both multi-x tiers",2026-06-22
gUtncVvJds19EQF29Mzy7sKzdZtnGsUbB4qkNkTRwjb,TOO_FAST,+$20.42K,-$0,3m,88.75%,4x>500%/27x>100%,Qualifies on realized/multi-x but 3m avg hold (sub-15-min sniper); too fast to follow,2026-06-22
ESYeSuYS81hRS5AembG7r7A2ox7XoUoghB4XXVoLaFuZ,KEEP,+$13.52K,-$1.42K,9h,89.55%,4x>500%/45x>100%,"+$13.52K realized, unrealized under realized; 9h hold (followable); 77% instant-sell; both multi-x tiers",2026-06-22
7BPyhTbWMVBRW7c7vvZJyfvJMWBoEgj7ApF1NWbgseQP,KEEP,+$30.08K,-$744.18,5h,79.36%,1x>500%/27x>100%,"+$30.08K realized, unrealized negligible; 5h hold (followable); 53% instant-sell patient; both multi-x tiers",2026-06-22
BU99XYHSueULuTN3V3GuTfmXXWgNCrQXWwNsw9Ku1MPk,KEEP,+$77.06K,-$20.58K,3d,94.83%,3x>500%/210x>100%,"+$77.06K realized, unrealized under realized; 3d hold (followable); 87% instant-sell under threshold; 213 multi-x both tiers; high rug confirmatory",2026-06-22
4U2UcbmymR1sB2YNDcjEvynJSJjUXapDbr9D4kTGwbkZ,KEEP,+$12.79K,-$64.35,2h,80.69%,6x>500%/58x>100%,"+$12.79K realized, unrealized negligible; 2h hold (followable); 46% instant-sell patient; both multi-x tiers",2026-06-22
5AmLiWonycEwxGiwXPTkHZiGtigpK11nmzcX1GxuWTL4,TOO_FAST,+$29.4K,-$430.28,3h,94.73%,2x>500%/77x>100%,Qualifies on realized/multi-x but 97.98% instant-sell = real entry window sub-15-min (avg inflated by outliers); too fast to follow,2026-06-22
EoxtfjMw48FxC158esdyvbejj2t6tQw1VTxgHwcHkb72,KEEP,+$119.45K,-$2.61K,3d,89.29%,49x>500%/185x>100%,"+$119.45K realized, unrealized negligible; 3d hold (followable); 73% instant-sell; 234 multi-x both tiers (elite high-mult); high rug confirmatory",2026-06-22
4pBRkSMyB8r8Hh3MH6Fyne2gdvjKQK6X8csh8Wn1pg6R,KEEP,+$10.53K,-$100.33,2h,88.67%,4x>500%/32x>100%,"+$10.53K realized, unrealized negligible; 2h hold (followable); 84% instant-sell under threshold; both multi-x tiers",2026-06-22
4ctbRZd5yjC5UYfKgj3dC2f1pqwtpYTS496MjnLQZ1qS,KEEP,+$23.24K,+$92.44,2h,81.72%,8x>500%/58x>100%,"+$23.24K realized, unrealized positive; 2h hold (followable); 48% instant-sell patient; 66 multi-x both tiers",2026-06-22
2Cq2RNFFxxPXL7teNQAji1beA2vFbBDYW5BGPBFvoN9m,REJECT,+$494.69K,-$2.34M,27d,30.7%,1 (>100%),Bag-holder + bot: unrealized -$2.34M dwarfs realized (net -$1.85M); 211K/209K txns; 27d holds; only 1 multi-x,2026-06-22
GJvewfRjqTUPtx6WsBSUnaFbdgXwgXnWfpDyLm65T4YA,REJECT,+$2.18M,-$615.66K,21d,0%,0,"MM/HFT bot: 2.15M/2.15M symmetric txns, $2.17B vol; 21d holds; 0 multi-x wins",2026-06-22
8Ja66Nd3Qbu9hbxa3znKvGqNhLgpi78jPhwaaQZsgXo,REJECT,+$382.21K,-$1.82M,1mo,99.93%,91 (>100%),Deep bag-holder: unrealized -$1.82M dwarfs realized +$382K (net -$1.44M); 1mo holds,2026-06-22
34FtKFFph361iC8f3d5wRKe9hrePX8pE1d8psPgJLTzS,KEEP,+$796.07K,-$262.12K,5d,99.73%,"20 (>500%), 45 (>100%)",Banked +$796K realized exceeds -$262K unrealized (net +$534K); 5d holds; 65 multi-x wins; high rug% confirmatory; fast-exit sniper,2026-06-22
ESuvjvsQtjuxC4XGsDeMhx8Wp5yjQcCFGncGhupcJbg8,KEEP,+$720.71K,-$560.94,3d,67.3%,"1.35K (>500%), 3.23K (>100%)",Banked +$720.71K realized; ~flat unrealized (-$561); 3d holds; thousands of multi-x wins; high-volume fresh-mint sniper not two-sided MM; high rug% confirmatory,2026-06-22
FNBYmvedELDzfYbZ61B8HGNJafvRu3MCr9MrHPTmBRpm,KEEP,+$3.2M,-$1.53M,12d,100%,"80 (>500%), 198 (>100%)",Banked +$3.2M realized exceeds -$1.53M unrealized (net +$1.67M); 12d holds; 278 multi-x wins; 91% win rate; high rug% confirmatory,2026-06-22
6AUZM3tasdcTzWdpiLoFfPTi7cYCQvZUL4EFeVy8poKQ,KEEP,+$2.5M,-$1.44M,13d,100%,"79 (>500%), 176 (>100%)",Banked +$2.5M realized exceeds -$1.44M unrealized (net +$1.06M); 13d holds (under swing threshold); 255 multi-x wins; 87% win rate; high rug% confirmatory,2026-06-22
GCvHhEUYQwTJ8jyf8Lc4bv8jBXyZU4LMMsZCobwEPzvM,REJECT,-$1.28M,-$130.72M,3mo,29.5%,"5 (>500%), 25 (>100%)",Negative realized -$1.28M + catastrophic bag -$130.72M (net -$132M); 3mo holds; bot-scale 4.83M txns,2026-06-22
7WhVKFLagJosyHGuCqNQfT2uuAU5Ctjk5R1HNRQ6Auxx,KEEP,+$501.06K,-$398.13K,9d,99.84%,"16 (>500%), 20 (>100%)",Banked +$501K realized exceeds -$398K unrealized (net +$103K); 9d holds; 36 multi-x wins; 90% win rate; high rug% confirmatory,2026-06-22
5SeiqrxaV6RPqvqge42YTB1XqBV6iFvCrDZMimseL7FB,KEEP,+$1.27M,-$618.47K,10d,99.85%,"34 (>500%), 80 (>100%)",Banked +$1.27M realized exceeds -$618K unrealized (net +$656K); 10d holds; 114 multi-x wins; high rug% confirmatory; fast-exit sniper,2026-06-22
3DuEUG3mcJBQNzZojiE7LmroY4o9xdmMMxDearWDqXWB,KEEP,+$1.01M,-$577.97K,10d,99.85%,"40 (>500%), 39 (>100%)",Banked +$1.01M realized exceeds -$578K unrealized (net +$440K); 10d holds; 79 multi-x wins; high rug% confirmatory; fast-exit sniper,2026-06-22
2zWkRKi5Rw15Kjx9SxhMjPY7LQTfQyr9hQKuTCGSy2FE,REJECT,-$256.15K,-$149.34K,8d,2.09%,0,Negative realized -$256K (net -$405K); bot-scale 227K/218K txns; 0 multi-x wins,2026-06-22
dmuXAmcXJcdNuK264vsJQNBpVBPAx4JLujBzBMahJ6C,REJECT,+$81.48K,+$12.16K,7h,0%,0,"MM/HFT bot profile: 30.9K/32.9K symmetric txns, $24M vol, 0% rug, 0 multi-x wins (thin two-sided trading)",2026-06-22
7UDJvBKv1Z5jE5hMFUywrLhtzmkTiTzSw81WNj5GgCJz,KEEP,+$595.46K,-$390.96K,7d,99.94%,"9 (>500%), 15 (>100%)",Banked +$595K realized exceeds -$391K unrealized (net +$205K); 7d holds (ideal); 24 multi-x wins; high rug% confirmatory; fast-exit sniper,2026-06-22
AGgeGJQEM9DtK3D2ne3bRBvdgy9SrTH14zY6mPypEiUz,KEEP,+$642.01K,-$473.95K,8d,99.94%,"17 (>500%), 28 (>100%)",Banked +$642K realized exceeds -$474K unrealized (net +$168K); 8d holds; 45 multi-x wins; 71% win rate; high rug% confirmatory,2026-06-22
7rtiKSUDLBm59b1SBmD9oajcP8xE64vAGSMbAN5CXy1q,REJECT,+$26.48M,-$174.67M,4mo,94.07%,"421 (>500%), 2.31K (>100%)",Catastrophic bag-holder: unrealized -$174.67M dwarfs realized (net -$148.18M); 4mo holds; bot/exchange-scale 6.21M txns,2026-06-22
CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o,KEEP,+$11.85M,-$755.02K,4d,97.45%,"183 (>500%), 5.31K (>100%)","Banked +$11.85M realized far exceeds -$755K unrealized (net +$11.09M); 4d holds; thousands of multi-x wins; high-vol fast-exit sniper (94% instant-sell, asymmetric); high rug% confirmatory",2026-06-22
897kAvN6UaXxx7rEdca6LaeBXDJDzXnBUtF62PfB8nnK,KEEP,+$1.28M,-$564.64K,10d,99.94%,"30 (>500%), 53 (>100%)",Banked +$1.28M realized exceeds -$565K unrealized (net +$722K); 10d holds; 83 multi-x wins; high rug% confirmatory; fast-exit sniper,2026-06-22
7iVCXQn4u6tiTEfNVqbWSEsRdEi69E9oYsSMiepuECwi,REJECT,-$4.59M,-$61.86M,2mo,76.39%,"151 (>500%), 660 (>100%)",Negative realized -$4.59M + catastrophic bag -$61.86M (net -$66.45M); 2mo holds; bot-scale 1.57M txns,2026-06-22
7JCe3GHwkEr3feHgtLXnmuJ1yB3A7coSeyynxTBgdG8k,REJECT,-$3.75M,-$49.2M,1mo,76.21%,"152 (>500%), 644 (>100%)",Negative realized -$3.75M + catastrophic bag -$49.2M (net -$52.95M); 1mo holds; bot-scale 1.42M txns,2026-06-22
4mvhY1P3DszLsnbPaumA12XqiC5tVuYeUzYeRTarBv2H,REJECT,$0,$0,0,94.74%,0,"Distribution/receiver wallet: 0/46.25K txns (100% didnt buy, all sells); $0 realized; not a trader",2026-06-22
